carbon_precursors,MgO_precursors,Mg_loading_method,act1_type,act2_type,carb1_type,carb2_type,post_treatment_type,SBET_m2_g,Vmicro_cm3_g,MgO_mass_ratio,temperature_C,pressure_bar,act1_temp_C,act1_duration_h,act2_temp_C,act2_duration_h,carb1_temp_C,carb1_duration_h,carb2_temp_C,carb2_duration_h,Vmeso_cm3_g,microporosity,MgO_surface_density,T_lnP,inv_T_K
10.283775748744398,-1.2881989413720911,-0.05712898060448352,1.2830410029155317,4.030758961480795,-1.1008154754814217,-0.05410071097393916,-0.021794715095008556,-1.3468919877471712,7.432044214924336,-3.3461890311646707,-2.46718883908848,6.071149211219289,-0.2887016312930388,-0.5671683729081232,4.976558730573095,6.273410018120118,5.903127981966335,5.284988680672059,-0.027569966540082383,-0.08375684505655234,2.0526640679783914,-8.69255553818456,1.0232115813324172,20.25350782305451,-0.8821729282473082
10.347772115388752,1.355194470173686,-0.06171792640029696,1.6111443188143695,4.039360520675607,-1.0529908559459669,-0.03162351880384276,-0.03369930011620819,-1.189996853014283,7.573567047081355,-3.314989032676091,-2.453687371304243,6.332102817258689,-0.1917728509384902,-0.008928807234548398,5.84808889574969,6.68923949667512,5.408638574333265,11.346575387323647,0.012107151895527166,-0.12552930842177745,2.161639489890667,-8.59816439707134,1.2372133465988098,20.691430949270426,-0.7922456875007119
10.267462343987301,-5.60462034759281,-0.06171792640029696,1.1570116846475627,3.9910882916994583,-1.1054357741506142,-0.05410071097393916,-0.021794715095008556,-1.3362668730743412,7.303022172385107,-3.637646635888931,-2.4847984546420623,6.102959911922371,-0.26905411930609163,-0.6883383734615477,5.434025915439961,6.394369436008062,5.731879656551648,9.464300204845205,-0.027569966540082383,-0.13224163387099125,1.7724119040246789,-8.763758297146941,0.9603381971645663,20.194145418970685,-0.9706939240479411
-4.152047407494859,-0.8226417072353623,-0.15347365508889502,0.41489102333409505,-0.1359757989221712,-1.1401553745476785,-0.08453048896128476,-0.02594390747083803,-5.369595485950121,-23.132742399628366,-12.492856442865406,-3.687710018956575,3.7127999853527847,-0.19164216173234713,0.07355178410358473,-0.47667007814495943,-0.9518535559650749,1.1593947681400139,-0.2970739706439336,-0.06468651149467347,-0.1248539550131095,-5.66543941196108,-30.89429233999342,-1.3263278081137628,5.665440598750058,-0.3422739511266358
-4.506643433901378,-0.607405309753975,-0.11432406931760183,0.40239733993262833,-0.13324445094211432,-1.1282555107918264,-0.061657099282959794,-0.022604556264072564,-5.109843902760071,-18.508766215134685,-10.872742800761337,-9.778293788505357,3.4650903492957106,-0.17261700844615166,0.029031708550888338,-0.30169240175905226,-0.9693005032950948,1.229733459382376,-1.0789708163118268,-0.09239768194555038,-0.10938392988951501,-7.6645388562699885,-31.84944502499551,-1.0858633949867262,7.205714415641407,-5.659939719744197
-4.847646491875974,-0.6346621753498367,-0.08052458021553563,0.35402374986444474,-0.12085161736023588,-1.301937907030642,-0.0526830511270373,-0.023347907700589813,-5.357576832726229,-17.158451184411295,-8.037842933658382,-12.213099915336125,3.2861538987353005,-0.2297125001473061,0.03018072851800148,-0.3278800674737373,-0.9876103800682869,1.4127049077933975,-1.0383847079464108,-0.020220600964813117,-0.12467292063605295,-6.185746906882753,-33.104588988037506,-1.217487233421955,7.521138712049456,-11.73571758480376
-3.2553609644409507,-0.2614190573998318,-0.0936496205888566,0.380297486228387,-0.12550638057016053,-1.038509395333238,-0.01847679426736961,-0.0277542629598423,-5.053733097303051,-22.85317946930792,-11.216907158310674,-2.451656232018047,5.468182469863957,0.01004414175565668,0.034538047016624454,-0.46706363096308257,-0.9206995762379576,1.6318736299244183,-0.16666763614952362,-0.027955131702237512,-0.08088936164628581,-3.786504307321911,-27.651437581025718,-2.612356600986244,10.008827740303754,0.4637231885245039
-3.791507095753548,-0.34927858670091333,-0.09763667072005014,0.3929151956780441,-0.1263608289733454,-1.0413678368405739,-0.05330417473581043,-0.02408321811759177,-4.98211883671069,-14.753437702276877,-10.663522320905173,-12.055767743246243,4.501711962960109,0.026281223323349805,0.03800477132261268,-0.3027471018660967,-0.9481290800056622,1.1291068037712952,-0.8892201880571065,-0.02629984446674524,-0.11759867568902313,-4.451520668196995,-27.67709205921043,-1.8068250187673296,7.49723510058225,-5.876151449050132
-4.173110527796103,-0.43205974628802973,-0.06333392183161077,0.33973761763108096,-0.12064251712533731,-1.2347961990038503,-0.043377262651106335,-0.02598149188317235,-5.200743422724472,-13.934892226093655,-7.962435192014518,-15.613913676130153,3.8593751475279228,-0.22872161932385632,0.05310925286024944,-0.3289266836648671,-0.9906049019318657,1.1900182688866336,-0.82131031603525,-0.005253909747206086,-0.11759867568902313,-2.1737442389856763,-27.359992375329096,-2.0365204699428934,6.214750929911307,-12.710272640513262
-3.372323726093224,-0.360224768743926,-0.0936496205888566,0.3803670401951207,-0.12371642274319505,-1.0111490564319205,-0.02525876766949202,-0.027482447621281523,-4.67252509657688,-15.895350683448086,-12.163259983530494,-1.2391836419384377,5.68899756561395,0.06285422066435487,0.04675017804044128,-0.47144429118322423,-0.932961809935726,1.2590474008113375,-0.18471153389762743,-0.027955131702237512,-0.08088936164628581,-1.609626974651317,-23.1126819115089,-3.1382177787344117,10.325710665561388,0.09415444191819274
